,GAME_ID,team,against,s_minutes,s_FGM,s_FGA,s_3PM,s_3PA,s_FTM,s_FTA,s_OREB,s_DREB,s_AST,s_STL,s_BLK,s_TO,s_FOUL,b_FGM,b_FGA,b_3PM,b_3PA,b_FTM,b_FTA,b_OREB,b_DREB,b_AST,b_STL,b_BLK,b_TO,b_FOUL,PTS_final,home_away,PTS_ht
1316,22300087,GSW,SAC,76.6,16,30,3,9,4,5,3,16,17,7,2,3,1,8,17,3,9,2,2,1,2,2,2,0,4,6,122,away,60
86,22300087,SAC,GSW,73.16666666666667,16,30,5,12,2,2,1,15,7,2,0,5,5,6,14,3,8,3,3,1,3,7,2,1,4,4,114,home,57
87,22300088,DET,CHI,79.48333333333333,13,24,1,5,5,6,1,16,13,1,0,5,5,10,14,5,7,0,1,0,3,3,1,0,1,2,118,home,57
1317,22300088,CHI,DET,78.23333333333333,14,32,2,8,2,4,2,7,5,1,2,4,5,5,15,2,6,0,0,5,4,1,3,1,0,2,102,away,44
88,22300089,WAS,MEM,70.78333333333333,11,34,7,19,4,4,6,10,9,2,3,1,5,10,16,5,10,4,4,0,7,7,2,2,3,4,113,home,62
1318,22300089,MEM,WAS,71.8,10,26,5,11,8,8,1,16,2,0,2,6,7,5,17,3,9,0,0,3,7,8,2,2,2,1,106,away,46
89,22300090,NOP,NYK,69.88333333333334,18,31,3,8,2,3,2,11,10,4,1,5,6,5,15,4,8,0,2,1,9,4,2,0,1,5,96,home,55
1319,22300090,NYK,NOP,74.06666666666666,10,31,1,9,2,2,6,12,5,0,3,8,5,5,14,1,8,3,4,2,8,4,2,0,2,1,87,away,37
90,22300091,CLE,IND,94.25,19,44,5,12,4,9,4,18,9,0,3,4,8,1,5,0,2,0,0,3,3,1,0,0,1,1,113,home,49
1320,22300091,IND,CLE,60.96666666666667,8,26,1,8,5,6,1,15,10,0,0,2,7,16,27,5,14,1,2,3,7,10,2,0,0,3,125,away,60
1321,22300092,PHI,TOR,80.16666666666667,14,29,3,10,7,8,1,10,8,2,1,3,3,8,16,0,4,2,3,6,2,3,3,0,1,7,114,away,56
91,22300092,TOR,PHI,79.5,14,24,7,10,5,8,2,9,13,2,0,5,5,7,16,3,6,2,2,3,3,3,2,1,3,4,107,home,59
1322,22300093,MIA,MIN,66.95,14,28,4,12,3,6,0,11,10,1,0,3,3,8,17,2,8,0,0,4,6,6,3,0,2,4,90,away,53
92,22300093,MIN,MIA,71.6,13,28,2,9,2,2,3,14,7,2,0,3,4,11,19,3,7,0,1,1,6,9,2,0,3,3,106,home,55
93,22300094,PHX,UTA,76.75,17,28,4,12,9,9,1,10,11,3,1,2,5,6,15,3,8,4,4,3,7,3,2,2,1,3,126,home,66
1323,22300094,UTA,PHX,73.7,13,28,5,11,3,3,5,9,5,0,2,6,7,7,16,1,6,1,1,1,6,6,0,1,3,3,104,away,50
94,22300095,OKC,DEN,77.55,15,40,1,10,9,10,3,8,10,1,2,1,7,5,10,1,6,0,0,0,5,3,2,1,1,4,95,home,51
1324,22300095,DEN,OKC,83.83333333333333,22,42,3,10,6,8,7,16,12,2,1,3,4,6,10,1,3,3,3,2,5,7,0,1,0,5,128,away,69
95,22300096,HOU,GSW,82.86666666666666,13,35,6,15,4,4,4,9,7,1,1,2,5,3,11,1,5,4,4,0,6,2,2,1,2,2,95,home,47
1325,22300096,GSW,HOU,67.6,11,22,6,13,3,3,3,10,5,0,2,6,5,10,22,4,12,2,2,2,12,12,3,1,2,4,106,away,57
1326,22300097,ATL,MIL,80.11666666666666,18,37,5,13,5,5,2,17,12,6,2,4,6,8,15,4,8,2,3,4,5,5,1,0,2,3,127,away,68
96,22300097,MIL,ATL,84.2,11,33,2,16,9,13,6,14,7,4,3,8,3,6,15,1,6,1,1,2,3,2,1,0,1,7,110,home,47
1327,22300098,POR,PHI,72.6,11,27,2,9,9,10,2,9,6,2,1,4,10,9,17,1,3,8,9,6,4,5,3,2,3,4,98,away,60
97,22300098,PHI,POR,88.0,17,30,4,8,18,20,4,13,12,3,7,4,5,3,10,0,3,4,4,3,2,2,2,2,2,8,126,home,66
98,22300099,LAC,SAS,78.33333333333333,18,34,5,13,2,4,4,12,9,7,0,6,6,5,13,2,8,1,2,0,9,1,2,1,4,3,123,home,56
1328,22300099,SAS,LAC,75.86666666666666,10,26,2,9,1,3,0,9,5,3,2,12,4,5,13,2,5,2,2,1,8,4,3,1,3,7,83,away,37
1329,22300100,LAL,SAC,83.03333333333333,12,34,4,16,11,18,3,11,9,2,3,6,6,5,9,2,4,4,5,2,9,3,0,0,0,1,127,away,55
99,22300100,SAC,LAL,81.06666666666666,18,33,5,13,3,5,0,14,14,2,3,3,7,9,18,4,9,0,0,1,6,3,1,2,2,6,132,home,66
100,22300101,CHA,BKN,79.1,14,32,3,8,2,2,1,13,13,3,1,4,5,7,16,2,7,6,6,1,4,3,2,1,1,6,121,home,55
1330,22300101,BKN,CHA,79.93333333333334,15,26,4,10,8,11,1,16,10,0,3,7,4,9,17,4,8,2,5,3,7,3,1,1,1,6,133,away,66
101,22300102,IND,CHI,77.71666666666667,13,29,5,16,9,12,3,14,10,2,2,4,5,7,14,1,7,0,0,1,2,4,2,1,2,5,105,home,55
1331,22300102,CHI,IND,74.63333333333334,12,29,3,6,11,12,2,14,4,2,1,2,5,6,10,2,2,1,2,2,4,6,1,1,7,4,112,away,53
1332,22300103,BOS,WAS,80.55,27,43,11,21,4,6,1,13,12,4,4,4,5,4,10,0,4,0,0,6,5,7,3,1,2,2,126,away,77
102,22300103,WAS,BOS,72.45,18,34,5,12,0,0,3,11,9,2,1,5,4,3,11,2,6,2,6,1,5,4,1,0,5,2,107,home,51
1333,22300104,MIN,ATL,75.71666666666667,20,28,7,9,5,6,4,13,12,3,2,1,6,11,18,5,9,0,2,0,2,6,1,0,1,3,113,away,79
103,22300104,ATL,MIN,78.93333333333334,14,30,4,9,7,7,2,7,9,1,3,5,6,7,12,5,9,2,2,0,4,5,0,0,1,2,127,home,60
1334,22300105,POR,TOR,81.61666666666666,13,26,4,11,2,2,4,11,5,3,1,7,5,6,17,3,8,0,1,2,4,4,1,0,2,4,99,away,47
104,22300105,TOR,POR,78.73333333333333,17,32,3,13,4,5,4,13,9,5,3,5,3,3,9,0,3,3,5,1,4,2,3,1,2,3,91,home,50
1335,22300106,DAL,MEM,69.38333333333334,16,25,11,15,6,8,2,10,8,0,1,4,5,7,20,4,11,0,0,1,10,5,1,3,4,5,125,away,67
105,22300106,MEM,DAL,82.33333333333333,19,38,7,18,5,10,3,11,10,3,2,6,3,4,8,1,2,2,4,2,5,3,0,0,0,6,110,home,61
1336,22300107,MIA,MIL,83.85,15,31,4,10,12,12,2,12,8,2,0,5,4,2,11,0,5,2,2,2,3,3,1,1,2,4,114,away,52
106,22300107,MIL,MIA,75.73333333333333,11,28,3,14,7,8,4,10,11,0,1,7,7,12,19,4,6,2,2,1,8,4,2,1,1,6,122,home,62
1337,22300108,GSW,NOP,66.21666666666667,13,24,4,11,5,7,2,10,10,3,1,6,3,10,23,3,11,1,2,5,10,6,1,2,1,4,130,away,59
107,22300108,NOP,GSW,75.01666666666667,16,38,5,15,3,5,3,10,9,4,2,3,5,7,12,3,7,0,0,3,6,6,0,0,3,2,102,home,57
1338,22300109,DET,OKC,81.21666666666667,10,32,2,9,6,9,6,14,7,2,3,9,4,6,13,3,5,4,4,2,4,6,1,1,0,6,112,away,47
108,22300109,OKC,DET,79.6,16,35,5,12,9,11,3,16,11,5,4,5,5,4,8,2,5,3,4,1,5,0,0,1,2,4,124,home,59
1339,22300110,UTA,DEN,77.76666666666667,16,35,4,11,3,7,7,14,7,1,2,8,5,1,11,1,4,3,4,2,5,4,2,0,0,4,102,away,45
109,22300110,DEN,UTA,76.48333333333333,21,37,6,15,0,0,3,9,14,1,4,4,9,4,12,0,5,2,2,2,11,1,3,1,1,2,110,home,58
110,22300111,LAL,ORL,81.01666666666667,18,34,1,9,3,4,0,10,13,3,3,8,8,5,7,2,4,2,4,0,7,4,1,1,2,2,106,home,54
1340,22300111,ORL,LAL,73.96666666666667,10,25,3,9,8,10,3,12,10,4,1,4,8,11,20,5,9,0,0,0,6,6,3,0,4,5,103,away,58
1341,22300112,NYK,CLE,80.76666666666667,16,32,6,12,7,9,2,12,4,1,0,4,3,5,15,2,7,1,1,2,7,6,2,0,3,6,109,away,58
111,22300112,CLE,NYK,80.9,13,32,2,10,5,6,5,12,8,1,0,2,3,7,17,3,10,2,2,3,5,2,1,2,4,4,91,home,52
112,22300113,PHX,SAS,77.05,18,33,7,14,5,6,1,12,11,1,4,5,4,6,13,3,6,0,0,3,9,6,4,2,4,5,114,home,63
1342,22300113,SAS,PHX,81.33333333333333,12,33,3,12,6,8,3,14,8,3,4,7,7,5,12,2,5,0,1,0,1,2,1,1,1,2,115,away,45
1343,22300114,ORL,LAC,83.45,11,28,4,12,2,2,1,18,10,5,2,10,11,8,13,2,5,4,5,0,4,3,1,1,1,6,102,away,50
113,22300114,LAC,ORL,81.2,8,34,3,11,9,12,2,14,8,6,1,4,3,7,11,1,2,4,5,2,5,2,0,1,4,4,118,home,47
114,22300115,DET,POR,76.31666666666666,15,29,5,8,4,5,1,12,10,3,1,6,6,8,16,4,8,0,0,1,7,7,4,1,2,9,101,home,59
1344,22300115,POR,DET,79.05,11,31,1,6,8,10,3,7,7,3,1,7,4,6,12,1,3,3,4,2,10,2,1,1,3,1,110,away,47
1345,22300116,MIL,TOR,72.53333333333333,11,29,3,12,11,12,3,6,4,6,1,6,4,2,11,0,5,4,6,1,6,3,0,1,1,3,111,away,44
115,22300116,TOR,MIL,81.3,22,33,7,9,5,5,6,16,17,2,3,8,6,4,15,2,11,0,0,2,8,2,1,0,2,5,130,home,66
116,22300117,ATL,WAS,78.51666666666667,18,33,4,10,4,4,1,15,10,1,1,8,5,7,18,0,6,1,1,6,11,4,1,1,1,1,130,home,59
1346,22300117,WAS,ATL,71.75,16,41,4,17,4,4,4,11,9,2,0,4,2,5,13,1,8,0,0,1,5,5,2,0,0,3,121,away,51
1347,22300118,IND,BOS,73.4,14,32,1,11,1,2,2,7,6,3,1,3,3,11,18,2,6,0,1,2,3,6,1,2,2,8,104,away,54
117,22300118,BOS,IND,81.51666666666667,22,39,8,14,9,10,5,16,10,0,1,5,6,4,9,2,3,4,4,3,4,0,3,1,1,2,155,home,75
1348,22300119,BKN,MIA,84.73333333333333,8,30,4,13,1,4,2,10,8,6,2,8,7,8,14,3,6,6,7,2,6,3,3,1,2,1,109,away,46
118,22300119,MIA,BKN,74.36666666666666,15,30,5,13,6,7,5,11,8,5,3,9,5,5,13,2,5,3,4,1,10,4,2,1,3,4,105,home,56
1349,22300120,CLE,NYK,82.76666666666667,10,26,6,15,8,8,1,13,9,4,4,7,11,6,11,1,3,2,2,1,4,3,0,0,1,2,95,away,49
119,22300120,NYK,CLE,83.76666666666667,13,37,1,9,5,6,9,13,7,2,1,5,3,6,10,2,5,4,7,1,5,3,2,0,2,4,89,home,50
1350,22300121,NOP,OKC,79.11666666666666,9,37,3,17,9,12,6,17,8,1,1,4,6,5,17,3,10,0,2,6,5,1,2,0,2,3,110,away,43
120,22300121,OKC,NOP,84.36666666666666,17,40,3,13,7,8,1,19,9,4,2,5,7,2,7,0,4,3,3,1,9,1,0,2,2,6,106,home,51
121,22300122,HOU,CHA,84.33333333333333,19,35,7,15,4,5,2,10,11,7,1,6,3,3,8,1,6,5,6,2,5,5,2,0,3,6,128,home,61
1351,22300122,CHA,HOU,79.75,17,30,4,8,2,5,4,5,12,4,2,5,2,7,15,2,5,2,2,3,9,3,2,0,6,8,119,away,58
122,22300123,MIN,DEN,78.43333333333334,16,34,3,6,11,12,3,16,9,5,3,5,5,7,12,2,3,1,1,1,3,3,1,1,1,1,110,home,63
1352,22300123,DEN,MIN,77.2,11,34,2,8,5,6,5,10,7,0,2,9,6,7,13,1,3,0,0,3,7,6,1,1,1,4,89,away,44
123,22300124,DAL,CHI,82.33333333333333,11,26,6,16,5,9,3,11,7,2,1,4,5,6,14,3,7,1,2,3,4,3,1,0,2,0,114,home,49
1353,22300124,CHI,DAL,85.51666666666667,13,32,5,14,3,4,5,13,5,4,1,5,7,7,12,2,5,0,0,3,3,1,0,1,1,2,105,away,50
124,22300125,UTA,MEM,71.23333333333333,17,24,9,12,8,10,1,16,12,4,0,6,7,10,15,5,9,3,4,2,7,8,0,1,6,2,133,home,79
1354,22300125,MEM,UTA,71.8,12,36,7,24,10,10,2,5,5,4,2,8,11,1,10,1,8,2,4,2,3,7,3,0,1,2,109,away,46
125,22300126,GSW,SAC,72.53333333333333,15,26,5,11,4,5,1,8,11,1,0,7,8,7,15,1,6,2,3,0,7,7,2,0,1,2,102,home,56
1355,22300126,SAC,GSW,80.86666666666666,11,27,5,16,7,10,2,11,9,6,0,4,4,8,14,2,4,3,3,2,7,4,0,1,4,4,101,away,55
126,22300127,LAL,LAC,89.55,15,33,5,15,5,6,1,10,12,4,4,10,7,3,7,2,5,0,0,1,6,1,1,0,2,3,130,home,48
1356,22300127,LAC,LAL,85.36666666666666,22,34,7,11,3,8,4,12,10,8,0,6,7,3,10,0,3,1,2,0,5,3,3,0,1,2,125,away,61
127,22300128,PHI,TOR,84.83333333333333,16,34,4,9,13,15,1,11,10,3,0,4,8,4,9,1,4,0,0,5,4,2,2,2,3,3,114,home,58
1357,22300128,TOR,PHI,80.58333333333333,13,30,4,10,6,6,5,12,12,0,1,7,4,5,10,2,5,1,3,1,5,0,3,1,3,6,99,away,49
128,22300129,NOP,DET,79.51666666666667,23,33,8,14,12,14,2,14,10,1,3,4,4,1,7,0,2,4,4,1,6,8,2,0,0,2,125,home,72
1358,22300129,DET,NOP,76.06666666666666,14,34,4,14,3,5,5,7,12,0,2,6,10,5,17,2,9,2,2,8,4,1,0,0,2,6,116,away,49
129,22300130,UTA,ORL,79.81666666666666,15,33,4,10,7,10,7,13,8,3,7,8,6,7,13,1,4,2,4,1,4,7,1,0,3,8,113,home,58
1359,22300130,ORL,UTA,72.5,13,31,4,9,9,11,7,10,11,6,2,5,10,9,17,2,8,7,8,1,6,4,3,1,3,2,115,away,66
130,22300131,PHX,SAS,66.63333333333334,14,24,6,9,2,5,1,8,9,3,1,9,7,7,14,2,7,3,5,1,7,5,1,2,2,1,121,home,55
1360,22300131,SAS,PHX,78.0,23,41,8,12,4,4,4,11,12,3,2,2,8,6,12,4,9,1,1,1,5,11,3,0,2,2,132,away,75
131,22300132,PHI,PHX,90.51666666666667,19,41,4,11,10,11,5,15,10,1,3,10,7,0,2,0,1,0,0,1,8,1,2,1,2,3,112,home,52
1361,22300132,PHX,PHI,77.36666666666666,13,35,4,12,5,8,1,9,10,3,3,4,3,3,13,1,8,3,4,4,6,4,5,2,2,2,100,away,45
132,22300133,IND,CHA,75.26666666666667,14,33,2,9,6,6,5,7,10,4,0,4,7,4,21,2,11,0,0,5,6,3,3,1,3,3,124,home,46
1362,22300133,CHA,IND,80.25,16,35,1,5,7,7,3,12,11,0,6,8,3,5,8,0,1,4,4,2,8,0,0,3,1,5,125,away,54
1363,22300134,LAL,ORL,82.95,14,29,4,10,9,9,1,11,9,2,4,7,6,4,8,2,5,0,0,0,2,1,1,0,4,6,101,away,51
133,22300134,ORL,LAL,78.4,18,35,4,8,7,8,6,10,11,3,1,5,3,7,16,3,7,3,3,5,6,3,1,0,4,5,120,home,67
1364,22300135,ATL,NOP,76.11666666666666,13,29,1,7,3,5,6,11,10,1,2,8,8,8,23,4,15,3,4,8,6,2,3,3,0,3,123,away,53
134,22300135,NOP,ATL,75.95,16,32,2,8,9,12,5,11,6,5,5,5,1,6,13,3,9,2,2,1,6,7,1,1,1,3,105,home,60
1365,22300136,BOS,BKN,93.5,20,40,6,17,14,17,6,18,11,0,3,5,5,4,7,2,5,0,0,0,4,1,0,0,0,5,124,away,70
135,22300136,BKN,BOS,91.91666666666667,14,42,7,25,3,6,5,8,8,2,2,0,7,6,10,1,4,7,8,2,6,3,1,2,0,5,114,home,58
136,22300137,HOU,SAC,91.16666666666667,21,37,5,11,4,7,2,12,15,2,1,4,4,3,7,2,4,0,0,0,6,3,0,0,0,2,107,home,59
1366,22300137,SAC,HOU,67.41666666666667,9,23,2,9,3,3,1,11,9,2,2,4,8,11,20,4,9,4,4,2,6,5,0,1,2,2,89,away,53
137,22300138,MIN,UTA,71.71666666666667,17,32,1,7,3,5,3,13,7,2,3,3,5,6,11,2,4,3,5,3,3,6,2,4,1,2,123,home,55
1367,22300138,UTA,MIN,75.55,14,37,6,18,2,2,6,11,5,1,3,3,5,5,12,4,9,0,0,3,4,7,0,1,4,3,95,away,50
138,22300139,DEN,CHI,74.26666666666667,10,23,3,10,10,12,2,14,7,4,1,5,6,7,15,3,7,1,2,1,5,5,3,1,4,3,123,home,51
1368,22300139,CHI,DEN,81.58333333333333,13,33,3,9,8,9,3,11,9,4,1,5,6,5,9,3,7,3,3,1,5,6,2,2,3,4,101,away,53
1369,22300140,PHX,DET,77.68333333333334,16,34,2,6,7,9,5,9,11,3,5,5,3,6,13,1,4,4,4,2,10,6,1,1,3,2,120,away,58
139,22300140,DET,PHX,92.98333333333333,14,31,0,5,4,5,3,9,9,5,2,8,4,6,13,3,5,2,2,1,3,2,1,0,0,8,106,home,49
140,22300141,SAS,TOR,71.55,18,31,3,7,2,3,2,20,7,5,3,5,4,5,13,3,7,0,0,1,5,7,1,0,7,4,116,home,54
1370,22300141,TOR,SAS,80.73333333333333,11,30,6,18,2,6,1,10,7,8,3,9,4,2,11,1,5,0,0,2,5,4,0,0,3,1,123,away,35
1371,22300142,GSW,CLE,74.25,12,27,8,13,7,11,7,11,12,3,0,6,3,2,20,1,9,1,2,3,6,0,1,2,2,6,104,away,45
141,22300142,CLE,GSW,73.3,15,31,4,15,9,10,7,9,10,2,1,6,6,5,15,3,10,1,3,2,12,1,2,0,0,4,115,home,57
142,22300143,DAL,CHA,73.56666666666666,11,26,3,13,6,8,1,13,8,2,1,3,6,5,21,3,13,6,8,4,3,2,0,1,1,3,124,home,50
1372,22300143,CHA,DAL,74.43333333333334,18,33,1,3,5,8,0,13,18,0,0,3,8,9,14,1,6,1,2,3,8,3,1,0,2,3,118,away,62
1373,22300144,MEM,POR,68.68333333333334,14,29,3,9,7,10,3,10,8,2,1,6,10,10,17,4,8,1,2,0,9,8,1,2,0,2,112,away,63
143,22300144,POR,MEM,92.33333333333333,18,35,6,17,5,7,3,15,11,3,1,5,6,3,10,0,6,2,2,1,5,3,0,0,3,7,100,home,55
144,22300145,DET,GSW,84.66666666666667,13,23,5,10,5,5,0,11,11,3,1,5,2,4,16,2,6,2,2,1,6,0,0,0,2,2,109,home,48
1374,22300145,GSW,DET,72.98333333333333,16,33,5,16,1,4,4,9,10,1,2,5,2,8,18,2,6,0,0,4,8,3,4,1,1,3,120,away,56
145,22300146,IND,SAS,72.4,16,31,5,10,11,11,2,10,10,2,2,2,8,13,19,9,12,3,3,4,10,10,0,1,3,9,152,home,86
1375,22300146,SAS,IND,70.1,15,29,2,5,10,14,2,9,5,0,1,3,6,5,15,3,6,6,8,1,4,9,1,0,1,3,111,away,61
146,22300147,ORL,DAL,81.28333333333333,18,33,4,8,5,6,4,10,14,3,0,7,9,8,11,3,3,2,3,0,6,6,0,1,5,2,102,home,66
1376,22300147,DAL,ORL,71.7,13,24,5,10,3,4,1,6,6,3,2,8,6,6,14,2,9,5,8,0,3,3,1,0,2,5,117,away,53
147,22300148,PHI,WAS,92.78333333333333,21,41,6,14,9,9,4,16,20,1,2,5,6,6,8,3,5,3,4,2,2,1,1,0,0,1,146,home,75
1377,22300148,WAS,PHI,88.66666666666667,18,37,6,13,5,5,6,10,15,2,5,5,6,3,10,0,6,5,6,1,4,1,0,0,4,5,128,away,58
1378,22300149,MIL,BKN,68.85,15,37,1,16,4,5,4,12,9,2,1,2,4,9,14,8,11,2,2,0,5,4,1,0,2,1,129,away,63
148,22300149,BKN,MIL,80.2,16,31,7,18,2,3,4,12,9,0,2,3,3,11,19,4,9,0,0,0,7,4,0,2,1,2,125,home,67
149,22300150,MIA,LAL,79.5,16,33,5,12,5,7,3,10,16,3,3,3,3,8,13,4,9,0,0,1,7,3,1,1,1,4,108,home,62
1379,22300150,LAL,MIA,84.73333333333333,20,35,3,9,5,6,2,13,13,0,2,5,6,4,8,1,3,2,2,1,4,4,1,0,2,2,107,away,59
150,22300151,NYK,LAC,80.13333333333334,9,27,2,10,8,8,4,10,2,6,0,9,4,6,13,1,4,1,1,2,8,6,1,1,2,2,111,home,42
1380,22300151,LAC,NYK,79.68333333333334,13,26,2,11,2,3,2,14,8,1,0,7,5,5,12,4,10,2,2,0,3,2,3,0,3,1,97,away,46
1381,22300152,UTA,CHI,78.38333333333334,12,25,5,16,4,4,4,12,7,0,3,10,6,7,13,5,9,0,0,2,7,8,0,1,4,4,113,away,52
151,22300152,CHI,UTA,74.78333333333333,15,30,4,9,4,5,4,11,12,6,2,2,5,10,23,6,12,2,3,5,1,3,3,1,2,2,130,home,66
1382,22300153,SAC,HOU,82.33333333333333,12,30,5,18,0,0,3,7,8,1,1,4,8,4,13,1,3,4,4,6,2,1,0,0,3,9,97,away,42
152,22300153,HOU,SAC,83.08333333333333,13,27,7,11,15,17,2,15,13,2,1,2,4,7,8,2,3,3,5,1,3,2,4,0,1,3,122,home,67
153,22300154,MIN,BOS,78.13333333333334,15,32,3,12,3,5,2,12,4,2,0,6,10,5,12,3,5,3,4,2,5,8,1,3,6,3,114,home,52
1383,22300154,BOS,MIN,80.41666666666667,17,42,4,16,8,11,4,14,9,7,1,7,8,2,6,1,3,4,4,3,6,1,1,0,1,3,109,away,55
154,22300155,OKC,ATL,83.95,15,36,6,12,10,10,4,19,8,2,3,5,7,5,11,2,5,0,0,1,5,3,2,0,1,1,126,home,58
1384,22300155,ATL,OKC,80.25,10,38,3,13,12,15,12,15,11,3,3,5,3,6,17,3,9,0,0,4,6,2,2,0,1,1,117,away,50
155,22300156,DEN,NOP,82.3,20,40,3,15,4,6,7,13,17,0,0,3,2,4,10,3,6,1,2,1,2,1,1,2,1,4,134,home,59
1385,22300156,NOP,DEN,84.06666666666666,18,33,4,9,4,5,3,15,17,1,0,2,3,10,14,6,8,1,1,0,1,2,1,0,1,1,116,away,71
156,22300157,CHA,WAS,80.06666666666666,15,36,4,13,5,10,6,9,7,3,1,7,4,3,7,0,1,1,2,1,6,1,1,0,0,7,116,home,46
1386,22300157,WAS,CHA,64.51666666666667,11,29,4,11,7,8,6,10,8,1,3,5,5,12,17,6,9,2,3,0,9,6,0,1,1,6,132,away,65
157,22300158,IND,UTA,74.53333333333333,15,31,4,11,6,8,4,9,10,3,1,5,4,9,18,5,10,4,4,2,6,6,2,1,2,2,134,home,67
1387,22300158,UTA,IND,70.55,16,30,3,7,3,3,3,10,8,1,1,7,7,9,18,2,7,2,2,4,7,5,1,1,4,4,118,away,60
1388,22300159,BOS,PHI,86.03333333333333,15,36,2,10,11,14,4,14,11,3,1,5,5,4,11,3,9,0,0,1,4,4,1,1,0,1,103,away,54
158,22300159,PHI,BOS,87.45,19,41,4,15,8,9,2,17,9,1,3,3,6,5,9,1,2,0,0,4,6,1,1,1,2,4,106,home,61
1389,22300160,LAC,BKN,82.91666666666667,17,40,4,11,7,7,4,16,11,5,3,4,2,2,9,0,5,0,0,2,6,2,1,2,2,4,93,away,49
159,22300160,BKN,LAC,81.96666666666667,12,31,5,15,2,2,3,15,9,1,3,6,5,6,16,1,5,2,2,3,5,2,2,1,3,3,100,home,46
1390,22300161,SAS,NYK,71.86666666666666,10,22,3,8,2,2,2,11,11,0,3,6,8,12,22,2,9,0,1,2,5,7,1,0,2,1,105,away,51
160,22300161,NYK,SAS,71.53333333333333,15,32,7,13,5,8,5,10,12,1,0,2,3,10,20,2,6,1,1,3,7,4,4,0,0,0,126,home,65
1391,22300162,PHX,CHI,67.56666666666666,13,28,6,12,8,9,3,11,15,0,2,5,4,6,14,2,9,3,4,3,6,2,0,1,2,4,116,away,57
161,22300162,CHI,PHX,75.68333333333334,14,31,2,5,11,13,1,9,12,2,0,2,7,6,13,4,8,0,0,3,5,3,1,2,2,2,115,home,57
1392,22300163,LAL,HOU,82.71666666666667,10,28,2,7,6,9,1,8,10,0,2,6,4,6,11,1,2,4,7,1,7,0,2,1,1,4,94,away,45
162,22300163,HOU,LAL,86.41666666666667,18,34,4,10,6,7,0,16,13,3,0,5,9,9,14,1,2,1,2,6,4,1,0,2,1,6,128,home,66
1393,22300164,MIA,MEM,71.78333333333333,11,25,4,7,12,13,2,10,9,5,4,3,5,6,13,2,5,2,4,2,9,3,2,2,6,4,108,away,54
163,22300164,MEM,MIA,74.95,8,30,2,13,5,6,5,9,5,1,1,3,9,8,16,5,7,2,2,2,5,3,2,0,5,3,102,home,46
1394,22300165,DET,MIL,88.2,14,38,1,7,7,8,5,20,12,0,1,5,9,7,11,0,3,2,2,0,0,3,0,0,3,5,118,away,52
164,22300165,MIL,DET,73.63333333333334,11,29,3,12,11,14,0,15,7,3,4,2,5,9,14,1,5,7,7,2,3,4,2,0,2,6,120,home,62
1395,22300166,NOP,MIN,90.31666666666666,15,36,2,10,5,5,3,10,9,0,0,6,7,2,7,1,2,2,2,0,4,1,1,0,4,2,101,away,44
165,22300166,MIN,NOP,79.13333333333334,20,30,11,18,3,4,2,13,12,2,2,4,6,7,14,3,9,1,1,0,6,9,2,1,3,3,122,home,72
1396,22300167,CLE,OKC,74.95,14,26,2,8,5,8,4,6,11,3,2,6,2,7,13,3,7,5,11,1,9,5,1,1,5,8,120,away,57
166,22300167,OKC,CLE,78.7,19,32,2,4,7,7,5,10,12,5,2,3,4,7,15,4,12,5,5,0,3,2,2,0,1,6,128,home,70
1397,22300168,TOR,DAL,80.85,20,40,3,11,2,5,7,11,9,8,2,3,6,7,15,3,8,0,0,1,6,4,1,1,3,3,127,away,62
167,22300168,DAL,TOR,71.95,15,30,7,14,4,5,0,14,9,3,4,5,3,6,12,4,7,1,2,3,5,6,0,1,6,3,116,home,58
1398,22300169,GSW,DEN,76.65,10,23,4,13,4,5,2,13,5,0,0,6,4,8,17,1,4,2,2,1,6,3,0,0,1,4,105,away,47
168,22300169,DEN,GSW,86.71666666666667,18,46,6,18,4,4,9,14,9,5,1,1,5,2,5,2,3,1,2,0,4,2,0,0,0,3,108,home,53
1399,22300170,POR,SAC,78.08333333333333,15,29,5,10,13,15,0,10,7,4,1,5,7,5,11,0,1,2,4,2,7,5,0,2,1,3,118,away,60
169,22300170,SAC,POR,80.15,12,31,3,11,2,2,4,12,9,2,0,5,6,10,17,3,8,4,10,3,4,8,2,2,2,7,121,home,56
170,22300171,IND,MIL,86.13333333333334,18,35,11,21,9,9,4,14,13,1,1,3,5,4,13,2,8,0,0,1,3,2,1,1,1,8,126,home,66
1400,22300171,MIL,IND,70.58333333333333,16,31,1,9,9,10,1,6,6,0,1,5,8,7,12,2,3,2,2,1,11,4,1,0,2,2,124,away,60
171,22300172,ORL,ATL,76.75,18,29,4,4,11,15,5,7,6,5,1,8,7,6,19,3,12,3,5,6,6,3,4,0,4,6,119,home,69
1401,22300172,ATL,ORL,75.75,17,31,9,19,16,18,1,10,9,4,1,8,8,6,7,1,1,1,2,1,4,4,5,3,4,5,120,away,73
172,22300173,ORL,MIL,79.05,14,30,3,8,9,11,4,13,6,1,0,4,6,7,15,2,3,9,10,4,4,7,2,1,2,5,112,home,65
1402,22300173,MIL,ORL,71.0,17,30,4,8,2,7,1,7,11,4,4,6,8,2,8,0,3,5,9,0,7,2,1,0,3,5,97,away,49
173,22300174,BOS,TOR,82.43333333333334,17,32,3,16,5,7,0,12,10,1,2,7,5,5,8,3,5,0,0,2,7,2,0,0,1,3,117,home,55
